,CS,ECS,FS,LS,MS
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3976.jpg,0.021268025,0.007277847,0.12033741,0.81111854,0.03999819
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3986.jpg,0.4663313,0.34564105,0.0696563,0.041647296,0.07672403
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3994.jpg,0.29768965,0.24177009,0.16803004,0.16470401,0.12780622
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3988.jpg,0.0008656075,0.001759048,0.16530737,0.827622,0.0044460366
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3995.jpg,0.0014334687,0.00049960136,0.03401447,0.00045527722,0.9635972
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3981.jpg,0.005635928,0.016495265,0.8418935,0.10936966,0.026605742
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3996.jpg,0.017832262,0.027155207,0.349601,0.58648074,0.018930728
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4015.jpg,2.5160254e-05,1.08601835e-05,0.94796556,0.00010647605,0.051891916
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4006.jpg,6.1808423e-06,2.7250967e-06,0.9849235,1.2703037e-05,0.015054993
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4003.jpg,0.21977477,0.026682036,0.06520964,0.029504353,0.6588292
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4019.jpg,0.028342085,0.00092202093,0.00083613617,0.00015486476,0.9697449
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4013.jpg,6.998211e-05,0.00047646524,0.034813114,3.039816e-05,0.96461
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4002.jpg,3.774225e-05,5.6500707e-05,0.026390724,1.0115431e-05,0.9735049
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4020.jpg,0.92138726,0.076811604,0.00033396902,0.0003449692,0.0011222138
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4027.jpg,0.0004154355,0.00019132944,0.9781477,0.013800631,0.007444939
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4021.jpg,0.9989184,0.00052258227,6.705473e-05,3.3999902e-05,0.0004580016
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4028.jpg,0.00028769328,0.00012124227,0.9885593,0.005473836,0.005557855
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4023.jpg,0.006257694,0.0180223,0.031700213,0.0018760108,0.9421438
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4056.jpg,0.0010330015,0.0006269218,0.49286127,0.50348383,0.0019949705
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4063.jpg,0.6991142,0.29843882,0.0012439546,0.0005402189,0.0006627781
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4057.jpg,0.00012360685,0.0002356536,0.84375316,0.00062988023,0.15525779
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4066.jpg,0.45481908,0.011202183,0.01987214,0.02304395,0.4910627
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4055.jpg,2.1433098e-05,1.6293285e-05,0.9874347,0.0003257032,0.012202008
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4068.jpg,0.019522442,0.027916566,0.7019924,0.21747336,0.033095226
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4051.jpg,0.001020018,0.00012168792,0.98673695,0.0052506803,0.0068707275
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4071.jpg,8.7660796e-05,0.0007704321,0.4103043,9.8534874e-05,0.5887391
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4072.jpg,0.008942494,0.00015837644,0.0030777256,2.7582475e-05,0.98779386
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4070.jpg,0.00045993837,0.00035097278,0.97463304,0.0024934483,0.022062624
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4076.jpg,0.97562546,0.024159405,8.9759065e-05,4.8687176e-05,7.659246e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4074.jpg,0.00032527637,6.515605e-05,0.81278324,0.0050656525,0.18176073
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4085.jpg,0.3868698,0.06545606,0.047349043,0.0011478005,0.49917728
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4090.jpg,0.15385039,0.0013793147,0.0032698687,0.0004073032,0.84109306
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4079.jpg,0.0013766531,0.0032639885,0.009874412,0.00021504247,0.98526984
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4095.jpg,0.16068104,0.16373856,0.27922526,0.18343355,0.2129216
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4091.jpg,0.012344868,0.0017374009,0.005209251,0.0003865662,0.9803218
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4078.jpg,0.9932041,0.006587591,9.116395e-05,8.309625e-05,3.394471e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4105.jpg,0.16068104,0.16373856,0.27922526,0.18343355,0.2129216
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4097.jpg,0.0015709654,4.3783824e-05,4.4353877e-05,7.276331e-06,0.99833363
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4101.jpg,0.004092508,0.0014352715,0.5903604,0.3987214,0.005390408
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4104.jpg,0.004092508,0.0014352715,0.5903604,0.3987214,0.005390408
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4103.jpg,0.0006749554,0.00016271055,0.83672553,0.0032992752,0.15913749
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4118.jpg,0.14417575,0.00033391188,0.0008421607,0.00030681,0.8543414
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4106.jpg,0.8816985,0.017801188,0.00042050178,3.8342263e-05,0.100041434
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4107.jpg,0.29409105,0.6973508,0.0026753175,0.005595809,0.00028703143
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4119.jpg,4.7318714e-05,2.1655307e-05,0.0059437486,1.43423595e-05,0.99397296
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4122.jpg,0.033798844,0.06363738,0.07635248,0.7593791,0.06683223
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4121.jpg,0.027124958,0.03845141,0.0619926,0.84769624,0.024734834
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4124.jpg,0.021150023,0.037689343,0.06149039,0.84733987,0.032330375
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4126.jpg,0.028010827,0.03741603,0.056435507,0.8480797,0.030057961
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4102.jpg,0.85531014,0.088303216,0.01119811,0.014045223,0.03114339
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4134.jpg,0.063895606,0.014300455,0.197764,0.040946383,0.68309355
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4139.jpg,0.04147453,0.012188219,0.25741807,0.041557077,0.6473621
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4138.jpg,0.03995542,0.011299735,0.1865347,0.026580034,0.7356301
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4135.jpg,0.05415903,0.01793681,0.2884972,0.07491508,0.56449187
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4127.jpg,0.030609041,0.062323347,0.07088334,0.76726556,0.068918735
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4133.jpg,0.996995,0.002816707,2.7111224e-05,1.8695784e-05,0.00014250829
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4148.jpg,0.06332753,0.40552768,0.2526399,0.13082145,0.1476834
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4143.jpg,0.0009866083,0.0022808423,0.72889644,0.0018943718,0.26594177
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4154.jpg,0.99806815,0.0005842852,2.5849515e-05,2.3895313e-05,0.0012977881
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4149.jpg,0.9940989,0.004980112,0.0002562508,0.000120359284,0.00054436515
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4146.jpg,0.06332753,0.40552768,0.2526399,0.13082145,0.1476834
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4151.jpg,0.007094543,0.002349867,0.0773362,0.9088505,0.004368879
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4155.jpg,0.0016645682,0.0005970731,0.8825769,0.024082253,0.09107919
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4157.jpg,0.0004692286,0.00010098317,0.00076404086,7.5707408e-06,0.9986582
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4165.jpg,0.09691168,0.42089733,0.0032805535,0.00021416592,0.47869626
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4156.jpg,0.000984145,0.00033640728,0.90147847,0.012612971,0.08458799
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4159.jpg,0.0006463573,0.0018840412,0.2612923,0.73471177,0.0014655433
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4166.jpg,0.043670285,0.38423845,0.42347902,0.11724512,0.031367138
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4172.jpg,0.0070624724,0.0033050939,0.052631766,0.0016240216,0.9353767
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4179.jpg,0.0070785917,0.008623469,0.9217722,0.013548598,0.048977166
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4176.jpg,0.0013632088,0.009865055,0.0016839064,0.00025864653,0.9868292
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4180.jpg,0.006983525,0.00423548,0.004812552,0.0005581508,0.9834103
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4183.jpg,0.004513167,0.0050934213,0.19677958,0.78973746,0.0038764048
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4197.jpg,0.00046735717,0.00093122385,0.90747595,0.0011481327,0.08997733
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4192.jpg,0.007927735,0.011828119,0.08746281,0.87231547,0.020465778
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4193.jpg,0.007927735,0.011828119,0.08746281,0.87231547,0.020465778
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4200.jpg,0.008971323,0.0018999113,0.69170713,0.013470904,0.28395072
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4191.jpg,0.6729497,0.27077,0.006382452,0.043665033,0.006232867
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4207.jpg,2.6262911e-05,8.916522e-06,0.98703927,0.0005700564,0.012355465
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4205.jpg,0.035826437,0.9122832,0.03942613,0.0063851005,0.006079162
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4202.jpg,0.04419479,0.8456048,0.018050106,0.016686672,0.07546366
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4206.jpg,2.3517478e-05,7.732421e-06,0.9842201,0.00038109417,0.015367575
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4204.jpg,0.00042081997,0.000110796085,0.93194556,0.0010877725,0.06643502
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4222.jpg,0.0012111184,0.0017660869,0.83149344,0.009707695,0.15582168
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4220.jpg,0.035953175,0.072306596,0.364928,0.510157,0.016655253
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4225.jpg,0.0011996198,0.002767654,0.020606617,2.6592339e-05,0.97539943
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4227.jpg,0.00041908264,0.0022941257,0.82308334,0.0022755184,0.17192797
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4224.jpg,0.0001521518,5.813846e-05,0.30689293,0.00032767086,0.6925691
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4233.jpg,0.99712,0.002284143,6.211401e-05,6.808552e-05,0.00046554138
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4236.jpg,0.06423552,0.8665415,0.026980732,0.009235108,0.033007096
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4242.jpg,0.013801854,0.0037066801,0.08616946,0.0009450452,0.895377
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4244.jpg,0.011917491,0.002700762,0.04741072,0.0005121698,0.93745875
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4243.jpg,0.012273034,0.0031719413,0.07430304,0.00075465976,0.9094974
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4241.jpg,0.97860366,0.0026503077,0.0011362327,0.00034304438,0.017266717
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4246.jpg,0.34801263,0.00074684457,0.00011807387,9.124341e-06,0.6511133
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4248.jpg,0.20266296,0.036332086,0.011936839,0.0011185436,0.7479496
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4265.jpg,0.012478767,0.9854032,0.0006240091,0.00029461068,0.0011994373
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4268.jpg,0.004976271,0.002032184,0.14518604,0.0113650495,0.8364405
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4247.jpg,0.000467074,0.0007815694,0.964797,0.016155876,0.017798414
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4264.jpg,0.0052604396,0.010746405,0.44573867,0.012078547,0.5261759
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4249.jpg,0.03862757,0.0015125879,0.001638723,0.00020492596,0.95801616
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4283.jpg,2.3474557e-05,0.000104900006,0.9945069,0.0019265186,0.0034381791
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4284.jpg,1.894474e-05,9.3501105e-05,0.99550027,0.0017409599,0.0026463496
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4273.jpg,0.0015584495,0.0007373331,0.22655933,0.0002635241,0.7708813
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4274.jpg,0.0004498002,0.000791921,0.001952448,5.460392e-05,0.9967513
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4277.jpg,0.0075281756,0.9738338,0.005207098,0.011344929,0.0020861034
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4285.jpg,2.986113e-05,0.000102543694,0.9944669,0.0033566523,0.0020440184
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4291.jpg,0.0008474386,0.0011617785,0.012489235,0.9843515,0.0011499737
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4296.jpg,0.0054462138,0.0028921564,0.8311473,0.03325348,0.12726083
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4289.jpg,0.0034351994,0.0009123269,0.8630858,0.11981779,0.012748885
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4290.jpg,0.0034351994,0.0009123269,0.8630858,0.11981779,0.012748885
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4312.jpg,0.8340714,0.15161182,0.0011403012,0.00058410433,0.012592408
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4307.jpg,0.087546304,0.22230303,0.5913484,0.016199747,0.08260252
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4313.jpg,0.99397546,0.0017650487,4.7243935e-05,1.62432e-05,0.0041960026
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4300.jpg,0.41289842,0.0012941835,0.0022683453,0.0001865907,0.5833524
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4304.jpg,0.0023819134,0.0003512438,0.41488752,0.5813733,0.0010060371
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4336.jpg,0.00013670599,0.00014928178,0.72767466,6.780849e-05,0.2719715
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4342.jpg,0.015204603,0.004156045,0.00063351844,6.7210756e-05,0.9799385
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4329.jpg,0.9958586,0.0038255756,0.0001676296,7.34412e-05,7.474016e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4322.jpg,7.366741e-05,5.743662e-05,0.11251836,0.8872997,5.074384e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4351.jpg,0.0009122235,0.00039891503,0.20507659,0.79281056,0.00080172764
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4373.jpg,7.0587703e-06,1.1818472e-06,0.99936193,0.00029376548,0.00033603152
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4345.jpg,0.021873517,0.5738068,0.043720193,0.015286637,0.3453128
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4343.jpg,0.41012546,0.026480503,0.040335264,0.013446517,0.5096123
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4355.jpg,3.6884376e-05,2.9708062e-05,0.99570835,0.00037288904,0.003852073
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4375.jpg,0.037509892,0.028824914,0.07812934,0.009191606,0.84634423
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4348.jpg,5.9439786e-05,3.284841e-05,0.96346253,0.0012529225,0.035192303
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4377.jpg,0.99754864,0.0020613011,0.00018142823,2.8739427e-05,0.00017982314
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4379.jpg,0.89879197,0.026954772,0.010731954,0.010226342,0.05329487
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4388.jpg,0.30802315,0.001577145,0.0021466075,0.0013223214,0.6869308
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/4396.jpg,0.085591465,0.45937452,0.10892709,0.26139763,0.08470928
